Tweet ID
1246454840546357248
1246587354824863747
1246282999911477248
1253089386956111875
1256314970804912133
1257742372084961280
1253105727545044992
1252282159546560512
1246237814779346944
1246265925185105920
1246231490532433920
1246244392131674112
1249853301039837184
1252412862686879744
1250812598078992385
1247928962338000897
1252357757585391618
1247710473610551296
1251298187966418945
1246451779061125120
1247657453220757504
1251237044145119233
1249796233540939779
1252596027552489472
1250119869799862273
1252602437031964673
1252476574542131200
1248007911390900225
1248715080541192192
1249252820160667654
1250233539846475776
1251252999059410944
1251905028257767424
1248414708039700480
1246851567153602560
1251702816806014976
1252393959604621315
1246867476538773504
1248147994005745665
1247571603447091201
1248079466578001924
1247252727505117184
1252054174126141440
1247168696771956742
1249339284995428352
1246721418932281350
1247694685956476928
1251219880289992706
1248459912033603596
1247944815557464065
1252609756289626115
1248794499364487168
1247683071421206528
1248727214721339392
1250687290868785153
1249389192594862080
1250136873403478018
1252025560731017216
1248324347002900480
1250974430265618432
1249778520445743104
1246632838738227201
1251735202268766209
1246461421992333320
1250272386001199105
1251536789912731648
1248910437975855112
1252060734290157568
1250232122155003906
1250557197781590017
1249007989119279106
1250841029940412416
1251374688875343873
1250435867623092224
1249819038261194752
1250892817418911744
1250858138284130304
1249789124271157254
1246428597046272000
1246502273968009217
1248995515867353088
1246319093386338305
1250215944619569152
1247780170645114884
1246959609153114112
1251909235811610624
1249890038923399169
1246310242050170882
1250560754928893952
1248045845351559168
1251254685694144513
1251720688898985986
1248790196075859968
1250241035273244672
1248710814753632256
1246345898755383296
1252340431108452352
1248652407484985345
1252364963642925056
1251489087543885824
1246503577914228736
1247607343015051264
1250099187481333760
1246961675992854529
1252517263627784193
1247616419614715904
1247616499797245952
1249855507822592000
1251014149825597440
1247180770042494976
1250559851907870720
1249851954819289088
1248018603191848963
1251728382699597825
1249902244855775234
1250294161187590144
1250804783025291265
1248489804104224768
1249087353509023748
1249069574189797376
1248653017093529600
1247966027947753472
1248023796797202432
1248809816257990657
1247513436654690307
1248171611376586763
1251018575034241024
1247316350575366144
1249404111553835015
1251965872127664128
1249027580981678082
1246373324780789760
1252777666207350786
1252385994264862720
1247745327697784835
1246290077120188417
1250215844451438594
1252431728192323587
1246862687318884353
1249681880523214849
1250184520030011392
1247563353519611904
1252759224142065665
1248760047494029312
1247758069896892418
1250301751468548098
1248458094398472201
1250209444656492544
1247291642349932544
1249912982093484032
1249616964919558149
