geoName,2020-3-20,2020-3-21,2020-3-22,2020-3-23,2020-3-24,2020-3-25,2020-3-26,2020-3-27,2020-3-28,2020-3-29,2020-3-30,2020-3-31,2020-4-1,2020-4-2,2020-4-3,2020-4-4,2020-4-5,2020-4-6,2020-4-7,2020-4-8,2020-4-9,2020-4-10,2020-4-11,2020-4-12,2020-4-13,2020-4-14,2020-4-15,2020-4-16,2020-4-17,2020-4-18,2020-4-19,2020-4-20,2020-4-21,2020-4-22,2020-4-23,2020-4-24,2020-4-25,2020-4-26,2020-4-27,2020-4-28,2020-4-29,2020-4-30,2020-5-1,2020-5-2,2020-5-3,2020-5-4,2020-5-5,2020-5-6,2020-5-7,2020-5-8,2020-5-9,2020-5-10
Georgia,3,5,4,3,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,3,5,6,5,3,4,4,4,4,6,6,4,4,5,4,5,4,5,3,3,4,4,4,5,5,4,4,4,4,5,5,7
Hawaii,2,3,2,2,2,2,3,3,3,4,3,2,2,3,3,3,4,4,4,2,3,2,4,3,3,3,3,3,2,3,4,5,4,3,5,4,2,5,2,5,3,4,3,4,4,2,2,2,3,4,4,3
Idaho,4,5,3,4,4,3,4,4,6,5,4,3,4,4,5,5,8,3,4,3,5,6,8,7,5,5,5,5,6,8,5,5,6,6,4,6,7,8,4,5,6,4,4,5,5,4,4,5,6,5,5,8
Illinois,3,4,4,3,5,4,4,4,5,5,4,3,4,4,5,5,6,4,4,4,4,4,5,6,4,4,4,4,5,6,5,4,4,4,4,5,5,6,4,4,4,4,5,5,5,5,4,5,5,5,5,9
Indiana,4,5,6,4,5,4,4,7,7,5,4,4,5,5,6,8,6,5,5,5,5,5,7,8,4,4,5,5,7,8,6,5,4,5,5,6,7,6,4,4,4,5,4,5,6,5,4,4,5,6,8,14
Iowa,4,6,5,3,5,4,4,5,7,6,5,5,5,4,7,7,6,4,4,5,5,6,7,8,4,5,5,6,5,8,9,6,5,5,4,6,6,8,4,5,5,5,6,6,6,5,5,7,6,6,8,12
Kansas,7,7,6,5,6,8,7,6,7,7,6,5,6,6,7,9,9,6,7,5,6,8,8,8,7,6,8,7,6,10,9,8,6,6,6,8,9,9,6,7,6,9,7,10,8,7,7,6,7,8,11,13
Kentucky,4,5,5,4,5,5,4,5,7,6,4,4,4,6,5,7,8,4,5,5,5,5,8,7,4,5,4,5,6,8,7,6,6,5,6,6,8,7,4,4,5,4,7,8,7,4,4,4,7,6,7,15
Louisiana,11,14,15,13,12,11,13,13,14,19,20,15,13,12,13,13,16,12,13,12,11,14,13,15,11,14,12,13,13,15,15,15,12,13,15,14,14,17,12,12,12,16,14,15,16,13,13,15,14,13,16,17
Maine,4,4,3,3,3,4,3,3,4,5,3,4,2,3,5,5,4,3,4,3,3,5,5,6,3,2,4,3,5,5,4,4,3,2,3,4,4,5,3,4,4,4,3,2,3,3,4,4,3,3,3,9
Maryland,3,3,4,3,4,4,5,4,5,5,4,4,4,4,5,5,4,4,4,4,4,5,6,7,3,3,4,4,5,5,5,5,4,5,4,5,5,4,4,4,3,4,3,5,5,3,3,3,4,4,5,8
Massachusetts,2,3,2,2,3,3,3,3,4,4,3,2,3,3,3,5,4,3,3,4,3,4,5,4,3,3,3,3,5,4,5,3,4,3,3,4,4,4,2,3,3,3,4,4,4,3,3,3,3,3,4,6
Michigan,5,5,4,4,5,5,4,4,5,5,4,4,4,4,4,5,5,3,4,3,4,5,6,6,3,4,4,4,5,6,5,4,4,4,4,4,4,5,3,4,4,4,4,5,4,4,3,4,4,5,6,9
Minnesota,3,4,3,3,5,4,3,4,3,4,3,3,3,4,3,4,4,3,3,2,3,3,4,4,3,3,3,4,4,5,5,4,4,4,4,4,3,4,3,3,3,5,4,4,5,3,4,4,4,4,4,6
Mississippi,5,5,4,4,5,5,4,6,5,7,7,7,5,6,6,6,6,7,7,6,6,7,7,8,4,6,6,7,4,7,7,6,7,8,7,7,5,8,5,7,6,6,6,8,6,5,6,6,7,8,8,9
Missouri,5,6,5,4,6,5,6,7,7,8,5,5,5,6,6,7,6,5,5,6,6,6,8,7,5,5,6,6,6,7,7,6,6,5,7,7,8,7,5,6,6,6,6,6,5,5,5,6,7,6,8,11
Montana,3,4,5,5,3,4,5,6,4,6,3,3,3,2,3,4,4,2,3,4,3,4,3,6,3,2,4,4,5,3,5,5,3,4,4,6,4,6,4,3,4,3,2,2,5,5,3,6,5,5,6,6
Nebraska,5,5,6,4,6,5,6,6,6,6,7,5,3,6,7,10,8,5,7,5,5,7,8,10,5,5,5,7,8,7,6,6,5,5,4,6,7,7,4,6,5,6,7,6,7,5,4,4,5,6,8,13
Nevada,3,3,3,3,4,4,4,4,4,5,4,4,3,3,5,6,5,4,4,4,4,5,4,5,5,4,4,3,4,6,4,5,5,4,4,4,5,7,3,4,4,5,4,5,5,4,4,5,5,4,5,7
