geoName,2020-3-20,2020-3-21,2020-3-22,2020-3-23,2020-3-24,2020-3-25,2020-3-26,2020-3-27,2020-3-28,2020-3-29,2020-3-30,2020-3-31,2020-4-1,2020-4-2,2020-4-3,2020-4-4,2020-4-5,2020-4-6,2020-4-7,2020-4-8,2020-4-9,2020-4-10,2020-4-11,2020-4-12,2020-4-13,2020-4-14,2020-4-15,2020-4-16,2020-4-17,2020-4-18,2020-4-19,2020-4-20,2020-4-21,2020-4-22,2020-4-23,2020-4-24,2020-4-25,2020-4-26,2020-4-27,2020-4-28,2020-4-29,2020-4-30,2020-5-1,2020-5-2,2020-5-3,2020-5-4,2020-5-5,2020-5-6,2020-5-7,2020-5-8,2020-5-9,2020-5-10
Pennsylvania,8,7,0,0,6,3,8,3,5,4,2,4,6,4,5,0,13,4,6,3,4,0,0,7,1,0,5,5,4,3,7,5,5,3,4,0,0,0,8,0,7,7,0,6,7,7,4,7,2,7,4,3
Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,0,0,0
South Carolina,0,0,0,30,0,0,11,0,10,13,10,0,0,26,0,0,0,0,32,0,0,0,29,0,4,0,14,0,9,10,0,0,14,10,0,0,0,0,0,14,0,14,11,19,0,0,10,0,7,0,13,0
South Dakota,0,0,0,0,100,0,0,53,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,72,0,0,0,67,0,0,0,0,0
Tennessee,0,0,7,11,11,0,16,0,0,0,0,0,12,9,0,7,0,7,0,6,0,9,0,14,6,0,15,0,6,0,0,0,10,8,0,0,0,0,0,10,0,0,8,13,0,0,8,15,0,20,9,7
Texas,10,3,2,5,5,1,3,1,1,2,1,2,3,0,3,1,3,2,2,1,5,4,2,5,1,1,3,3,1,1,3,2,2,0,2,3,4,2,4,6,2,4,2,3,3,3,0,3,3,3,2,2
Utah,0,0,0,0,21,0,14,0,13,0,9,0,0,0,0,14,0,0,0,0,0,18,0,0,0,0,0,0,0,13,0,0,0,15,0,0,19,0,0,0,0,19,14,0,0,29,0,0,10,0,0,0
Vermont,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0
Virginia,14,9,0,7,10,7,9,5,9,13,10,13,22,12,15,8,9,10,16,4,5,6,7,10,3,3,10,7,4,9,10,16,15,10,13,20,6,5,17,15,20,15,11,9,0,25,12,20,10,20,12,5
Washington,13,0,6,18,9,5,6,0,0,0,0,0,9,0,9,5,11,0,0,0,0,0,0,12,3,0,8,0,5,0,0,0,8,0,7,12,7,0,7,0,0,0,6,0,0,12,6,12,0,13,0,0
West Virginia,0,0,0,0,0,0,0,0,0,43,22,0,0,0,0,0,65,0,0,0,0,0,47,67,14,0,0,0,0,0,0,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin,0,0,0,12,13,8,9,7,7,0,0,0,13,10,25,8,15,8,13,0,0,10,0,15,0,0,11,0,0,0,0,6,0,8,10,16,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Wyoming,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
