day,state,num_cases
2020-3-21,NM,57
2020-3-22,NM,65
2020-3-23,NM,83
2020-3-24,NM,100
2020-3-25,NM,112
2020-3-26,NM,136
2020-3-27,NM,191
2020-3-28,NM,208
2020-3-29,NM,237
2020-3-30,NM,281
2020-3-31,NM,315
2020-4-1,NM,363
2020-4-2,NM,403
2020-4-3,NM,495
2020-4-4,NM,543
2020-4-5,NM,624
2020-4-6,NM,686
2020-4-7,NM,794
2020-4-8,NM,865
2020-4-9,NM,989
2020-4-10,NM,1090
2020-4-11,NM,1174
2020-4-12,NM,1245
2020-4-13,NM,1345
2020-4-14,NM,1407
2020-4-15,NM,1484
2020-4-16,NM,1597
2020-4-17,NM,1711
2020-4-18,NM,1798
2020-4-19,NM,1845
2020-4-20,NM,1971
2020-4-21,NM,2072
2020-4-22,NM,2210
2020-4-23,NM,2379
2020-4-24,NM,2524
2020-4-25,NM,2662
2020-4-26,NM,2728
2020-4-27,NM,2825
2020-4-28,NM,2975
2020-4-29,NM,3213
2020-4-30,NM,3411
2020-5-1,NM,3513
2020-5-2,NM,3732
2020-5-3,NM,3850
2020-5-4,NM,4030
2020-5-5,NM,4137
2020-5-6,NM,4290
2020-5-7,NM,4492
2020-5-8,NM,4673
2020-5-9,NM,4778
2020-5-10,NM,4863
2020-1-25,AR,0
2020-1-26,AR,0
2020-1-27,AR,0
2020-1-28,AR,0
2020-1-29,AR,0
2020-1-30,AR,0
2020-1-31,AR,0
2020-2-1,AR,0
2020-2-2,AR,0
2020-2-3,AR,0
2020-2-4,AR,0
2020-2-5,AR,0
2020-2-6,AR,0
2020-2-7,AR,0
2020-2-8,AR,0
2020-2-9,AR,0
2020-2-10,AR,0
2020-2-11,AR,0
2020-2-12,AR,0
2020-2-13,AR,0
2020-2-14,AR,0
2020-2-15,AR,0
2020-2-16,AR,0
2020-2-17,AR,0
2020-2-18,AR,0
2020-2-19,AR,0
2020-2-20,AR,0
2020-2-21,AR,0
2020-2-22,AR,0
2020-2-23,AR,0
2020-2-24,AR,0
2020-2-25,AR,0
2020-2-26,AR,0
2020-2-27,AR,0
2020-2-28,AR,0
2020-2-29,AR,0
2020-3-1,AR,0
2020-3-2,AR,0
2020-3-3,AR,0
2020-3-4,AR,0
2020-3-5,AR,0
2020-3-6,AR,0
2020-3-7,AR,0
2020-3-8,AR,0
2020-3-9,AR,0
2020-3-10,AR,0
2020-3-11,AR,1
2020-3-12,AR,6
2020-3-13,AR,7
2020-3-14,AR,9
2020-3-15,AR,16
2020-3-16,AR,22
2020-3-17,AR,22
2020-3-18,AR,33
2020-3-19,AR,62
2020-3-20,AR,100
2020-3-21,AR,118
2020-3-22,AR,165
2020-3-23,AR,201
2020-3-24,AR,231
2020-3-25,AR,307
2020-3-26,AR,350
2020-3-27,AR,385
2020-3-28,AR,409
2020-3-29,AR,449
2020-3-30,AR,508
2020-3-31,AR,564
2020-4-1,AR,624
2020-4-2,AR,683
2020-4-3,AR,738
2020-4-4,AR,743
2020-4-5,AR,853
2020-4-6,AR,927
2020-4-7,AR,997
2020-4-8,AR,1077
2020-4-9,AR,1146
2020-4-10,AR,1202
2020-4-11,AR,1228
2020-4-12,AR,1280
2020-4-13,AR,1475
2020-4-14,AR,1498
2020-4-15,AR,1599
2020-4-16,AR,1620
2020-4-17,AR,1695
2020-4-18,AR,1777
2020-4-19,AR,1781
2020-4-20,AR,1971
2020-4-21,AR,2262
2020-4-22,AR,2392
2020-4-23,AR,2599
2020-4-24,AR,2810
2020-4-25,AR,2909
2020-4-26,AR,3001
2020-4-27,AR,3069
2020-4-28,AR,3127
2020-4-29,AR,3207
2020-4-30,AR,3281
2020-5-1,AR,3310
2020-5-2,AR,3372
2020-5-3,AR,3431
2020-5-4,AR,3469
2020-5-5,AR,3525
2020-5-6,AR,3611
2020-5-7,AR,3694
2020-5-8,AR,3747
2020-5-9,AR,3747
2020-5-10,AR,4012
2020-1-25,MT,0
2020-1-26,MT,0
2020-1-27,MT,0
2020-1-28,MT,0
2020-1-29,MT,0
2020-1-30,MT,0
2020-1-31,MT,0
2020-2-1,MT,0
2020-2-2,MT,0
2020-2-3,MT,0
2020-2-4,MT,0
2020-2-5,MT,0
2020-2-6,MT,0
2020-2-7,MT,0
2020-2-8,MT,0
2020-2-9,MT,0
2020-2-10,MT,0
2020-2-11,MT,0
2020-2-12,MT,0
2020-2-13,MT,0
2020-2-14,MT,0
2020-2-15,MT,0
2020-2-16,MT,0
2020-2-17,MT,0
2020-2-18,MT,0
2020-2-19,MT,0
2020-2-20,MT,0
2020-2-21,MT,0
2020-2-22,MT,0
2020-2-23,MT,0
2020-2-24,MT,0
2020-2-25,MT,0
2020-2-26,MT,0
2020-2-27,MT,0
2020-2-28,MT,0
2020-2-29,MT,0
2020-3-1,MT,0
2020-3-2,MT,0
2020-3-3,MT,0
2020-3-4,MT,0
2020-3-5,MT,0
2020-3-6,MT,0
2020-3-7,MT,0
2020-3-8,MT,0
2020-3-9,MT,0
2020-3-10,MT,0
2020-3-11,MT,0
2020-3-12,MT,0
2020-3-13,MT,4
2020-3-14,MT,6
2020-3-15,MT,6
2020-3-16,MT,8
2020-3-17,MT,8
2020-3-18,MT,12
2020-3-19,MT,19
2020-3-20,MT,19
2020-3-21,MT,29
2020-3-22,MT,34
2020-3-23,MT,45
2020-3-24,MT,51
2020-3-25,MT,65
2020-3-26,MT,90
2020-3-27,MT,121
2020-3-28,MT,147
2020-3-29,MT,161
2020-3-30,MT,177
2020-3-31,MT,198
2020-4-1,MT,217
2020-4-2,MT,241
2020-4-3,MT,262
2020-4-4,MT,281
2020-4-5,MT,298
2020-4-6,MT,319
2020-4-7,MT,319
2020-4-8,MT,332
2020-4-9,MT,354
2020-4-10,MT,365
2020-4-11,MT,377
2020-4-12,MT,387
2020-4-13,MT,394
2020-4-14,MT,399
2020-4-15,MT,404
2020-4-16,MT,415
2020-4-17,MT,422
2020-4-18,MT,426
2020-4-19,MT,433
2020-4-20,MT,433
2020-4-21,MT,437
2020-4-22,MT,439
2020-4-23,MT,442
2020-4-24,MT,444
2020-4-25,MT,445
2020-4-26,MT,448
2020-4-27,MT,449
2020-4-28,MT,451
2020-4-29,MT,451
2020-4-30,MT,452
2020-5-1,MT,452
2020-5-2,MT,454
2020-5-3,MT,454
2020-5-4,MT,456
2020-5-5,MT,456
2020-5-6,MT,456
2020-5-7,MT,456
2020-5-8,MT,458
2020-5-9,MT,458
2020-5-10,MT,458
2020-1-25,WV,0
2020-1-26,WV,0
2020-1-27,WV,0
2020-1-28,WV,0
2020-1-29,WV,0
2020-1-30,WV,0
2020-1-31,WV,0
2020-2-1,WV,0
2020-2-2,WV,0
2020-2-3,WV,0
2020-2-4,WV,0
2020-2-5,WV,0
2020-2-6,WV,0
2020-2-7,WV,0
2020-2-8,WV,0
2020-2-9,WV,0
2020-2-10,WV,0
2020-2-11,WV,0
2020-2-12,WV,0
2020-2-13,WV,0
2020-2-14,WV,0
2020-2-15,WV,0
2020-2-16,WV,0
2020-2-17,WV,0
2020-2-18,WV,0
2020-2-19,WV,0
2020-2-20,WV,0
2020-2-21,WV,0
2020-2-22,WV,0
2020-2-23,WV,0
2020-2-24,WV,0
2020-2-25,WV,0
2020-2-26,WV,0
2020-2-27,WV,0
2020-2-28,WV,0
2020-2-29,WV,0
2020-3-1,WV,0
2020-3-2,WV,0
2020-3-3,WV,0
2020-3-4,WV,0
2020-3-5,WV,0
2020-3-6,WV,0
2020-3-7,WV,0
2020-3-8,WV,0
2020-3-9,WV,0
2020-3-10,WV,0
2020-3-11,WV,0
2020-3-12,WV,0
2020-3-13,WV,0
2020-3-14,WV,0
2020-3-15,WV,0
2020-3-16,WV,0
2020-3-17,WV,1
2020-3-18,WV,2
2020-3-19,WV,5
2020-3-20,WV,8
2020-3-21,WV,12
2020-3-22,WV,16
2020-3-23,WV,16
2020-3-24,WV,39
2020-3-25,WV,51
2020-3-26,WV,76
2020-3-27,WV,96
2020-3-28,WV,113
2020-3-29,WV,124
2020-3-30,WV,145
2020-3-31,WV,162
2020-4-1,WV,191
2020-4-2,WV,217
2020-4-3,WV,242
2020-4-4,WV,282
2020-4-5,WV,324
2020-4-6,WV,345
2020-4-7,WV,412
2020-4-8,WV,483
2020-4-9,WV,524
2020-4-10,WV,537
2020-4-11,WV,593
2020-4-12,WV,615
2020-4-13,WV,638
2020-4-14,WV,697
2020-4-15,WV,725
2020-4-16,WV,739
2020-4-17,WV,776
2020-4-18,WV,825
2020-4-19,WV,890
2020-4-20,WV,908
2020-4-21,WV,929
2020-4-22,WV,939
2020-4-23,WV,981
2020-4-24,WV,1010
2020-4-25,WV,1025
2020-4-26,WV,1053
2020-4-27,WV,1077
2020-4-28,WV,1095
2020-4-29,WV,1109
2020-4-30,WV,1125
2020-5-1,WV,1151
2020-5-2,WV,1184
2020-5-3,WV,1195
2020-5-4,WV,1224
2020-5-5,WV,1242
2020-5-6,WV,1276
2020-5-7,WV,1297
2020-5-8,WV,1323
2020-5-9,WV,1347
2020-5-10,WV,1362
2020-1-25,UT,0
2020-1-26,UT,0
2020-1-27,UT,0
2020-1-28,UT,0
2020-1-29,UT,0
2020-1-30,UT,0
2020-1-31,UT,0
2020-2-1,UT,0
2020-2-2,UT,0
2020-2-3,UT,0
2020-2-4,UT,0
2020-2-5,UT,0
2020-2-6,UT,0
2020-2-7,UT,0
2020-2-8,UT,0
2020-2-9,UT,0
2020-2-10,UT,0
2020-2-11,UT,0
2020-2-12,UT,0
2020-2-13,UT,0
2020-2-14,UT,0
2020-2-15,UT,0
2020-2-16,UT,0
2020-2-17,UT,0
2020-2-18,UT,0
2020-2-19,UT,0
2020-2-20,UT,0
2020-2-21,UT,0
2020-2-22,UT,0
2020-2-23,UT,0
2020-2-24,UT,0
2020-2-25,UT,1
2020-2-26,UT,1
2020-2-27,UT,1
2020-2-28,UT,1
2020-2-29,UT,1
2020-3-1,UT,1
2020-3-2,UT,1
2020-3-3,UT,1
2020-3-4,UT,1
2020-3-5,UT,1
2020-3-6,UT,3
2020-3-7,UT,3
2020-3-8,UT,3
2020-3-9,UT,3
2020-3-10,UT,4
2020-3-11,UT,5
2020-3-12,UT,7
2020-3-13,UT,7
2020-3-14,UT,21
2020-3-15,UT,29
2020-3-16,UT,40
2020-3-17,UT,51
2020-3-18,UT,65
2020-3-19,UT,80
2020-3-20,UT,112
2020-3-21,UT,138
2020-3-22,UT,182
2020-3-23,UT,257
2020-3-24,UT,298
2020-3-25,UT,346
2020-3-26,UT,402
2020-3-27,UT,480
2020-3-28,UT,608
2020-3-29,UT,719
2020-3-30,UT,806
2020-3-31,UT,887
2020-4-1,UT,1012
2020-4-2,UT,1077
2020-4-3,UT,1248
2020-4-4,UT,1426
2020-4-5,UT,1618
2020-4-6,UT,1662
2020-4-7,UT,1737
2020-4-8,UT,1860
2020-4-9,UT,1980
2020-4-10,UT,2103
2020-4-11,UT,2208
2020-4-12,UT,2305
2020-4-13,UT,2368
2020-4-14,UT,2420
2020-4-15,UT,2549
2020-4-16,UT,2687
2020-4-17,UT,2813
2020-4-18,UT,2942
2020-4-19,UT,3071
2020-4-20,UT,3213
2020-4-21,UT,3301
2020-4-22,UT,3451
2020-4-23,UT,3621
2020-4-24,UT,3782
2020-4-25,UT,3950
2020-4-26,UT,4123
2020-4-27,UT,4236
2020-4-28,UT,4343
2020-4-29,UT,4499
2020-4-30,UT,4672
2020-5-1,UT,4829
2020-5-2,UT,4981
2020-5-3,UT,5175
2020-5-4,UT,5326
2020-5-5,UT,5449
2020-5-6,UT,5605
2020-5-7,UT,5724
2020-5-8,UT,5919
2020-5-9,UT,6103
2020-5-10,UT,6251
2020-1-25,IA,0
2020-1-26,IA,0
2020-1-27,IA,0
2020-1-28,IA,0
2020-1-29,IA,0
2020-1-30,IA,0
2020-1-31,IA,0
2020-2-1,IA,0
2020-2-2,IA,0
2020-2-3,IA,0
2020-2-4,IA,0
2020-2-5,IA,0
2020-2-6,IA,0
2020-2-7,IA,0
2020-2-8,IA,0
2020-2-9,IA,0
2020-2-10,IA,0
2020-2-11,IA,0
2020-2-12,IA,0
2020-2-13,IA,0
2020-2-14,IA,0
2020-2-15,IA,0
2020-2-16,IA,0
2020-2-17,IA,0
2020-2-18,IA,0
2020-2-19,IA,0
2020-2-20,IA,0
2020-2-21,IA,0
2020-2-22,IA,0
2020-2-23,IA,0
2020-2-24,IA,0
2020-2-25,IA,0
2020-2-26,IA,0
2020-2-27,IA,0
2020-2-28,IA,0
2020-2-29,IA,0
2020-3-1,IA,0
2020-3-2,IA,0
2020-3-3,IA,0
2020-3-4,IA,0
2020-3-5,IA,0
2020-3-6,IA,0
2020-3-7,IA,0
2020-3-8,IA,3
2020-3-9,IA,8
2020-3-10,IA,13
2020-3-11,IA,14
2020-3-12,IA,16
2020-3-13,IA,17
2020-3-14,IA,18
2020-3-15,IA,22
2020-3-16,IA,22
2020-3-17,IA,29
2020-3-18,IA,38
2020-3-19,IA,44
2020-3-20,IA,45
2020-3-21,IA,68
2020-3-22,IA,90
2020-3-23,IA,105
2020-3-24,IA,124
2020-3-25,IA,145
2020-3-26,IA,179
2020-3-27,IA,235
2020-3-28,IA,298
2020-3-29,IA,336
2020-3-30,IA,424
2020-3-31,IA,498
2020-4-1,IA,549
2020-4-2,IA,614
2020-4-3,IA,699
2020-4-4,IA,786
2020-4-5,IA,868
2020-4-6,IA,946
2020-4-7,IA,1048
2020-4-8,IA,1145
2020-4-9,IA,1270
2020-4-10,IA,1388
2020-4-11,IA,1510
2020-4-12,IA,1587
2020-4-13,IA,1710
2020-4-14,IA,1899
2020-4-15,IA,1995
2020-4-16,IA,2141
2020-4-17,IA,2332
2020-4-18,IA,2513
2020-4-19,IA,2915
2020-4-20,IA,3175
2020-4-21,IA,3641
2020-4-22,IA,3764
2020-4-23,IA,3939
2020-4-24,IA,4459
2020-4-25,IA,5109
2020-4-26,IA,5490
2020-4-27,IA,5868
2020-4-28,IA,6376
2020-4-29,IA,6843
2020-4-30,IA,7145
2020-5-1,IA,7883
2020-5-2,IA,8641
2020-5-3,IA,9169
2020-5-4,IA,9703
2020-5-5,IA,10111
2020-5-6,IA,10404
2020-5-7,IA,11059
2020-5-8,IA,11457
2020-5-9,IA,11671
2020-5-10,IA,11959
2020-1-25,MO,0
2020-1-26,MO,0
2020-1-27,MO,0
2020-1-28,MO,0
2020-1-29,MO,0
2020-1-30,MO,0
2020-1-31,MO,0
2020-2-1,MO,0
2020-2-2,MO,0
2020-2-3,MO,0
2020-2-4,MO,0
2020-2-5,MO,0
2020-2-6,MO,0
2020-2-7,MO,0
2020-2-8,MO,0
2020-2-9,MO,0
2020-2-10,MO,0
2020-2-11,MO,0
2020-2-12,MO,0
2020-2-13,MO,0
2020-2-14,MO,0
2020-2-15,MO,0
2020-2-16,MO,0
2020-2-17,MO,0
2020-2-18,MO,0
2020-2-19,MO,0
2020-2-20,MO,0
2020-2-21,MO,0
2020-2-22,MO,0
2020-2-23,MO,0
2020-2-24,MO,0
2020-2-25,MO,0
2020-2-26,MO,0
2020-2-27,MO,0
2020-2-28,MO,0
2020-2-29,MO,0
2020-3-1,MO,0
2020-3-2,MO,0
2020-3-3,MO,0
2020-3-4,MO,0
2020-3-5,MO,0
2020-3-6,MO,0
2020-3-7,MO,1
2020-3-8,MO,1
2020-3-9,MO,1
2020-3-10,MO,1
2020-3-11,MO,1
2020-3-12,MO,2
2020-3-13,MO,4
2020-3-14,MO,5
2020-3-15,MO,5
2020-3-16,MO,9
2020-3-17,MO,16
2020-3-18,MO,21
2020-3-19,MO,35
2020-3-20,MO,73
2020-3-21,MO,93
2020-3-22,MO,130
2020-3-23,MO,183
2020-3-24,MO,255
2020-3-25,MO,377
2020-3-26,MO,507
2020-3-27,MO,670
2020-3-28,MO,837
2020-3-29,MO,902
2020-3-30,MO,1049
2020-3-31,MO,1350
2020-4-1,MO,1580
2020-4-2,MO,1834
2020-4-3,MO,2113
2020-4-4,MO,2291
2020-4-5,MO,2367
2020-4-6,MO,2722
2020-4-7,MO,3037
2020-4-8,MO,3327
2020-4-9,MO,3539
2020-4-10,MO,3799
2020-4-11,MO,4024
2020-4-12,MO,4160
2020-4-13,MO,4388
2020-4-14,MO,4686
2020-4-15,MO,4895
2020-4-16,MO,5111
2020-4-17,MO,5283
2020-4-18,MO,5517
2020-4-19,MO,5667
2020-4-20,MO,5807
2020-4-21,MO,5941
2020-4-22,MO,6137
2020-4-23,MO,6321
2020-4-24,MO,6625
2020-4-25,MO,6826
2020-4-26,MO,6997
2020-4-27,MO,7171
2020-4-28,MO,7306
2020-4-29,MO,7426
2020-4-30,MO,7563
2020-5-1,MO,7840
2020-5-2,MO,8154
2020-5-3,MO,8454
2020-5-4,MO,8776
2020-5-5,MO,8919
2020-5-6,MO,9164
2020-5-7,MO,9409
2020-5-8,MO,9573
2020-5-9,MO,9737
2020-5-10,MO,9906
2020-1-25,WA,1
2020-1-26,WA,1
2020-1-27,WA,1
2020-1-28,WA,1
2020-1-29,WA,1
2020-1-30,WA,1
2020-1-31,WA,1
2020-2-1,WA,1
2020-2-2,WA,1
2020-2-3,WA,1
2020-2-4,WA,1
2020-2-5,WA,1
2020-2-6,WA,1
2020-2-7,WA,1
2020-2-8,WA,1
2020-2-9,WA,1
2020-2-10,WA,1
2020-2-11,WA,1
2020-2-12,WA,1
2020-2-13,WA,1
2020-2-14,WA,1
2020-2-15,WA,1
2020-2-16,WA,1
2020-2-17,WA,1
2020-2-18,WA,1
2020-2-19,WA,1
2020-2-20,WA,1
2020-2-21,WA,1
2020-2-22,WA,1
2020-2-23,WA,1
2020-2-24,WA,5
2020-2-25,WA,5
2020-2-26,WA,5
2020-2-27,WA,5
2020-2-28,WA,7
2020-2-29,WA,10
2020-3-1,WA,17
2020-3-2,WA,23
2020-3-3,WA,32
2020-3-4,WA,47
2020-3-5,WA,75
2020-3-6,WA,86
2020-3-7,WA,110
2020-3-8,WA,141
2020-3-9,WA,179
2020-3-10,WA,279
2020-3-11,WA,338
2020-3-12,WA,419
2020-3-13,WA,511
2020-3-14,WA,609
2020-3-15,WA,675
2020-3-16,WA,794
2020-3-17,WA,908
2020-3-18,WA,1026
2020-3-19,WA,1228
2020-3-20,WA,1404
2020-3-21,WA,1655
2020-3-22,WA,1844
2020-3-23,WA,2101
2020-3-24,WA,2469
2020-3-25,WA,2585
2020-3-26,WA,3208
2020-3-27,WA,3770
2020-3-28,WA,4311
2020-3-29,WA,4896
2020-3-30,WA,5179
2020-3-31,WA,5292
2020-4-1,WA,5588
2020-4-2,WA,6585
2020-4-3,WA,6966
2020-4-4,WA,7498
2020-4-5,WA,7984
2020-4-6,WA,8384
2020-4-7,WA,8682
2020-4-8,WA,9097
2020-4-9,WA,9608
2020-4-10,WA,9887
2020-4-11,WA,10224
2020-4-12,WA,10411
2020-4-13,WA,10538
2020-4-14,WA,10694
2020-4-15,WA,10783
2020-4-16,WA,11152
2020-4-17,WA,11445
2020-4-18,WA,11802
2020-4-19,WA,11805
2020-4-20,WA,12191
2020-4-21,WA,12345
2020-4-22,WA,12539
2020-4-23,WA,12906
2020-4-24,WA,13120
2020-4-25,WA,13484
2020-4-26,WA,13663
2020-4-27,WA,13864
2020-4-28,WA,14059
2020-4-29,WA,14378
2020-4-30,WA,14696
2020-5-1,WA,15010
2020-5-2,WA,15253
2020-5-3,WA,15809
2020-5-4,WA,15905
2020-5-5,WA,16081
2020-5-6,WA,16713
2020-5-7,WA,17334
2020-5-8,WA,17537
2020-5-9,WA,17763
2020-5-10,WA,17909
2020-1-25,LA,0
2020-1-26,LA,0
2020-1-27,LA,0
2020-1-28,LA,0
2020-1-29,LA,0
2020-1-30,LA,0
2020-1-31,LA,0
2020-2-1,LA,0
2020-2-2,LA,0
2020-2-3,LA,0
2020-2-4,LA,0
2020-2-5,LA,0
2020-2-6,LA,0
2020-2-7,LA,0
2020-2-8,LA,0
2020-2-9,LA,0
2020-2-10,LA,0
2020-2-11,LA,0
2020-2-12,LA,0
2020-2-13,LA,0
2020-2-14,LA,0
2020-2-15,LA,0
2020-2-16,LA,0
2020-2-17,LA,0
2020-2-18,LA,0
2020-2-19,LA,0
2020-2-20,LA,0
2020-2-21,LA,0
2020-2-22,LA,0
2020-2-23,LA,0
2020-2-24,LA,0
2020-2-25,LA,0
2020-2-26,LA,0
2020-2-27,LA,0
2020-2-28,LA,0
2020-2-29,LA,0
2020-3-1,LA,0
2020-3-2,LA,0
2020-3-3,LA,0
2020-3-4,LA,0
2020-3-5,LA,0
2020-3-6,LA,0
2020-3-7,LA,0
2020-3-8,LA,0
2020-3-9,LA,1
2020-3-10,LA,6
2020-3-11,LA,13
2020-3-12,LA,14
2020-3-13,LA,36
2020-3-14,LA,77
2020-3-15,LA,103
2020-3-16,LA,137
2020-3-17,LA,196
2020-3-18,LA,280
2020-3-19,LA,392
2020-3-20,LA,537
2020-3-21,LA,763
2020-3-22,LA,837
2020-3-23,LA,1172
2020-3-24,LA,1388
2020-3-25,LA,1795
2020-3-26,LA,2305
2020-3-27,LA,2746
2020-3-28,LA,3315
2020-3-29,LA,3539
2020-3-30,LA,4024
2020-3-31,LA,5237
2020-4-1,LA,6424
2020-4-2,LA,9152
2020-4-3,LA,10299
2020-4-4,LA,12500
2020-4-5,LA,13014
2020-4-6,LA,14867
2020-4-7,LA,16284
2020-4-8,LA,17030
2020-4-9,LA,18283
2020-4-10,LA,19253
2020-4-11,LA,20014
2020-4-12,LA,20595
2020-4-13,LA,21016
2020-4-14,LA,21518
2020-4-15,LA,21951
2020-4-16,LA,22532
2020-4-17,LA,23118
2020-4-18,LA,23580
2020-4-19,LA,23928
2020-4-20,LA,24523
2020-4-21,LA,24854
2020-4-22,LA,25258
2020-4-23,LA,25739
2020-4-24,LA,26140
2020-4-25,LA,26512
2020-4-26,LA,26773
2020-4-27,LA,27068
2020-4-28,LA,27286
2020-4-29,LA,27660
2020-4-30,LA,28001
2020-5-1,LA,28711
2020-5-2,LA,29140
2020-5-3,LA,29340
2020-5-4,LA,29673
2020-5-5,LA,29996
2020-5-6,LA,30399
2020-5-7,LA,30652
2020-5-8,LA,30855
2020-5-9,LA,31417
2020-5-10,LA,31600
2020-1-25,NH,0
2020-1-26,NH,0
2020-1-27,NH,0
2020-1-28,NH,0
2020-1-29,NH,0
2020-1-30,NH,0
2020-1-31,NH,0
2020-2-1,NH,0
2020-2-2,NH,0
2020-2-3,NH,0
2020-2-4,NH,0
2020-2-5,NH,0
2020-2-6,NH,0
2020-2-7,NH,0
2020-2-8,NH,0
2020-2-9,NH,0
2020-2-10,NH,0
2020-2-11,NH,0
2020-2-12,NH,0
2020-2-13,NH,0
2020-2-14,NH,0
2020-2-15,NH,0
2020-2-16,NH,0
2020-2-17,NH,0
2020-2-18,NH,0
2020-2-19,NH,0
2020-2-20,NH,0
2020-2-21,NH,0
2020-2-22,NH,0
2020-2-23,NH,0
2020-2-24,NH,0
2020-2-25,NH,0
2020-2-26,NH,0
2020-2-27,NH,0
2020-2-28,NH,0
2020-2-29,NH,0
2020-3-1,NH,0
2020-3-2,NH,1
2020-3-3,NH,2
2020-3-4,NH,2
2020-3-5,NH,2
2020-3-6,NH,2
2020-3-7,NH,4
2020-3-8,NH,4
2020-3-9,NH,4
2020-3-10,NH,5
2020-3-11,NH,5
2020-3-12,NH,6
2020-3-13,NH,7
2020-3-14,NH,7
2020-3-15,NH,13
2020-3-16,NH,17
2020-3-17,NH,26
2020-3-18,NH,39
2020-3-19,NH,44
2020-3-20,NH,55
2020-3-21,NH,65
2020-3-22,NH,78
2020-3-23,NH,101
2020-3-24,NH,108
2020-3-25,NH,137
2020-3-26,NH,158
2020-3-27,NH,187
2020-3-28,NH,214
2020-3-29,NH,258
2020-3-30,NH,314
2020-3-31,NH,367
2020-4-1,NH,415
2020-4-2,NH,479
2020-4-3,NH,540
2020-4-4,NH,621
2020-4-5,NH,669
2020-4-6,NH,715
2020-4-7,NH,747
2020-4-8,NH,788
2020-4-9,NH,819
2020-4-10,NH,885
2020-4-11,NH,929
2020-4-12,NH,985
2020-4-13,NH,1020
2020-4-14,NH,1091
2020-4-15,NH,1139
2020-4-16,NH,1211
2020-4-17,NH,1287
2020-4-18,NH,1342
2020-4-19,NH,1392
2020-4-20,NH,1447
2020-4-21,NH,1491
2020-4-22,NH,1588
2020-4-23,NH,1670
2020-4-24,NH,1720
2020-4-25,NH,1793
2020-4-26,NH,1864
2020-4-27,NH,1938
2020-4-28,NH,2010
2020-4-29,NH,2054
2020-4-30,NH,2146
2020-5-1,NH,2310
2020-5-2,NH,2429
2020-5-3,NH,2518
2020-5-4,NH,2588
2020-5-5,NH,2636
2020-5-6,NH,2741
2020-5-7,NH,2843
2020-5-8,NH,2947
2020-5-9,NH,3011
2020-5-10,NH,3071
2020-1-25,SC,0
2020-1-26,SC,0
2020-1-27,SC,0
2020-1-28,SC,0
2020-1-29,SC,0
2020-1-30,SC,0
2020-1-31,SC,0
2020-2-1,SC,0
2020-2-2,SC,0
2020-2-3,SC,0
2020-2-4,SC,0
2020-2-5,SC,0
2020-2-6,SC,0
2020-2-7,SC,0
2020-2-8,SC,0
2020-2-9,SC,0
2020-2-10,SC,0
2020-2-11,SC,0
2020-2-12,SC,0
2020-2-13,SC,0
2020-2-14,SC,0
2020-2-15,SC,0
2020-2-16,SC,0
2020-2-17,SC,0
2020-2-18,SC,0
2020-2-19,SC,0
2020-2-20,SC,0
2020-2-21,SC,0
2020-2-22,SC,0
2020-2-23,SC,0
2020-2-24,SC,0
2020-2-25,SC,0
2020-2-26,SC,0
2020-2-27,SC,0
2020-2-28,SC,0
2020-2-29,SC,0
2020-3-1,SC,0
2020-3-2,SC,0
2020-3-3,SC,0
2020-3-4,SC,0
2020-3-5,SC,0
2020-3-6,SC,2
2020-3-7,SC,2
2020-3-8,SC,6
2020-3-9,SC,7
2020-3-10,SC,9
2020-3-11,SC,10
2020-3-12,SC,12
2020-3-13,SC,13
2020-3-14,SC,19
2020-3-15,SC,28
2020-3-16,SC,33
2020-3-17,SC,47
2020-3-18,SC,60
2020-3-19,SC,81
2020-3-20,SC,126
2020-3-21,SC,172
2020-3-22,SC,194
2020-3-23,SC,299
2020-3-24,SC,342
2020-3-25,SC,424
2020-3-26,SC,456
2020-3-27,SC,539
2020-3-28,SC,660
2020-3-29,SC,774
2020-3-30,SC,925
2020-3-31,SC,1083
2020-4-1,SC,1293
2020-4-2,SC,1554
2020-4-3,SC,1700
2020-4-4,SC,1917
2020-4-5,SC,2049
2020-4-6,SC,2232
2020-4-7,SC,2417
2020-4-8,SC,2552
2020-4-9,SC,2792
2020-4-10,SC,3065
2020-4-11,SC,3207
2020-4-12,SC,3319
2020-4-13,SC,3439
2020-4-14,SC,3553
2020-4-15,SC,3656
2020-4-16,SC,3931
2020-4-17,SC,4086
2020-4-18,SC,4246
2020-4-19,SC,4377
2020-4-20,SC,4439
2020-4-21,SC,4608
2020-4-22,SC,4761
2020-4-23,SC,4917
2020-4-24,SC,5070
2020-4-25,SC,5253
2020-4-26,SC,5490
2020-4-27,SC,5613
2020-4-28,SC,5735
2020-4-29,SC,5881
2020-4-30,SC,6095
2020-5-1,SC,6258
2020-5-2,SC,6489
2020-5-3,SC,6626
2020-5-4,SC,6757
2020-5-5,SC,6841
2020-5-6,SC,6936
2020-5-7,SC,7142
2020-5-8,SC,7367
2020-5-9,SC,7531
2020-5-10,SC,7653
2020-1-25,ME,0
2020-1-26,ME,0
2020-1-27,ME,0
2020-1-28,ME,0
2020-1-29,ME,0
2020-1-30,ME,0
2020-1-31,ME,0
2020-2-1,ME,0
2020-2-2,ME,0
2020-2-3,ME,0
2020-2-4,ME,0
2020-2-5,ME,0
2020-2-6,ME,0
2020-2-7,ME,0
