day,state,death_rates
2020-3-10,CA,0.01675977653631285
2020-3-11,CA,0.019801980198019802
2020-3-12,CA,0.015873015873015872
2020-3-13,CA,0.015625
2020-3-14,CA,0.013123359580052493
2020-3-15,CA,0.012552301255230125
2020-3-16,CA,0.01870748299319728
2020-3-17,CA,0.01912568306010929
2020-3-18,CA,0.019036954087346025
2020-3-19,CA,0.01780693533270853
2020-3-20,CA,0.018706157443491817
2020-3-21,CA,0.018134715025906734
2020-3-22,CA,0.0189086980010805
2020-3-23,CA,0.017410714285714286
2020-3-24,CA,0.019667170953101363
2020-3-25,CA,0.021049324536600692
2020-3-26,CA,0.02019704433497537
2020-3-27,CA,0.020757020757020756
2020-3-28,CA,0.02174303683737646
2020-3-29,CA,0.02074688796680498
2020-3-30,CA,0.019673898396442527
2020-3-31,CA,0.021323700769051504
2020-4-1,CA,0.021597392013039934
2020-4-2,CA,0.022073279714030385
2020-4-3,CA,0.022436152438539265
2020-4-4,CA,0.023412583357494927
2020-4-5,CA,0.02314937649243831
2020-4-6,CA,0.02370424957013019
2020-4-7,CA,0.02548460661345496
2020-4-8,CA,0.026571443575066953
2020-4-9,CA,0.02714080530929622
2020-4-10,CA,0.02780117944397641
2020-4-11,CA,0.028187859595914546
2020-4-12,CA,0.028984264459975134
2020-4-13,CA,0.029793704282074465
2020-4-14,CA,0.03020420840127339
2020-4-15,CA,0.03264839340391781
2020-4-16,CA,0.03450358894179518
2020-4-17,CA,0.03571671542281788
2020-4-18,CA,0.03717279185182783
2020-4-19,CA,0.03728125792543748
2020-4-20,CA,0.036117181501387985
2020-4-21,CA,0.03671465238254659
2020-4-22,CA,0.037926170388310754
2020-4-23,CA,0.039156169373197755
2020-4-24,CA,0.039136530651711465
2020-4-25,CA,0.03972763559521014
2020-4-26,CA,0.03927582339612277
2020-4-27,CA,0.03981596177667669
2020-4-28,CA,0.040455228687996565
2020-4-29,CA,0.04009896940945526
2020-4-30,CA,0.0407568852783832
2020-5-1,CA,0.04103750143354104
2020-5-2,CA,0.04116979517422283
2020-5-3,CA,0.04058323649041255
2020-5-4,CA,0.04077538920348641
2020-5-5,CA,0.040545133224578575
2020-5-6,CA,0.04076529521114712
2020-5-7,CA,0.040988460491989565
2020-5-8,CA,0.04101151417605547
2020-5-9,CA,0.040883514904824614
2020-5-10,CA,0.040690070682282406
2020-1-25,NY,0
2020-1-26,NY,0
2020-1-27,NY,0
2020-1-28,NY,0
2020-1-29,NY,0
2020-1-30,NY,0
2020-1-31,NY,0
2020-2-1,NY,0
2020-2-2,NY,0
2020-2-3,NY,0
2020-2-4,NY,0
2020-2-5,NY,0
2020-2-6,NY,0
2020-2-7,NY,0
2020-2-8,NY,0
2020-2-9,NY,0
2020-2-10,NY,0
2020-2-11,NY,0
2020-2-12,NY,0
2020-2-13,NY,0
2020-2-14,NY,0
2020-2-15,NY,0
2020-2-16,NY,0
2020-2-17,NY,0
2020-2-18,NY,0
2020-2-19,NY,0
2020-2-20,NY,0
2020-2-21,NY,0
2020-2-22,NY,0
2020-2-23,NY,0
2020-2-24,NY,0
2020-2-25,NY,0
2020-2-26,NY,0
2020-2-27,NY,0
2020-2-28,NY,0
2020-2-29,NY,0
2020-3-1,NY,0.0
2020-3-2,NY,0.0
2020-3-3,NY,0.0
2020-3-4,NY,0.0
2020-3-5,NY,0.0
2020-3-6,NY,0.0
2020-3-7,NY,0.0
2020-3-8,NY,0.0
2020-3-9,NY,0.0
2020-3-10,NY,0.0
2020-3-11,NY,0.0
2020-3-12,NY,0.0
2020-3-13,NY,0.0
2020-3-14,NY,0.003278688524590164
2020-3-15,NY,0.00819672131147541
2020-3-16,NY,0.010526315789473684
2020-3-17,NY,0.01309090909090909
2020-3-18,NY,0.013405948889819858
2020-3-19,NY,0.009372746935832732
2020-3-20,NY,0.009559960635456208
2020-3-21,NY,0.009160158133256196
2020-3-22,NY,0.00934948643666052
2020-3-23,NY,0.008756399827742954
2020-3-24,NY,0.009959926856787146
2020-3-25,NY,0.011323831380601522
2020-3-26,NY,0.01285300970376629
2020-3-27,NY,0.014415018437814281
2020-3-28,NY,0.01747141041931385
2020-3-29,NY,0.019738052623655553
2020-3-30,NY,0.02241261747354066
2020-3-31,NY,0.02531130676673971
2020-4-1,NY,0.028626293517300238
2020-4-2,NY,0.0318701530584806
2020-4-3,NY,0.035851077172434416
2020-4-4,NY,0.03910730146684718
2020-4-5,NY,0.04299472136035782
2020-4-6,NY,0.046417943223207456
2020-4-7,NY,0.050704642809255976
2020-4-8,NY,0.05379748927421647
2020-4-9,NY,0.05656767631884273
2020-4-10,NY,0.05879766244286293
2020-4-11,NY,0.06098147439750806
2020-4-12,NY,0.0632937181663837
2020-4-13,NY,0.06565541765796346
2020-4-14,NY,0.06817285453438832
2020-4-15,NY,0.06879288905264128
2020-4-16,NY,0.06940525600081503
2020-4-17,NY,0.07061077700573956
2020-4-18,NY,0.07125990471518487
2020-4-19,NY,0.07211205271924812
2020-4-20,NY,0.073177323455534
2020-4-21,NY,0.07439476110841943
2020-4-22,NY,0.0751057949241373
2020-4-23,NY,0.07543705119209351
2020-4-24,NY,0.07515440702633427
2020-4-25,NY,0.07433226095412704
2020-4-26,NY,0.07443823101661239
2020-4-27,NY,0.07497533595294134
2020-4-28,NY,0.07585354806910975
2020-4-29,NY,0.07635232168501675
2020-4-30,NY,0.07625542467451953
2020-5-1,NY,0.07602965797656062
2020-5-2,NY,0.0755499255030899
2020-5-3,NY,0.07636258556456299
2020-5-4,NY,0.07642196715347595
2020-5-5,NY,0.07661812471109015
2020-5-6,NY,0.0787966181448369
2020-5-7,NY,0.07871300659896495
2020-5-8,NY,0.07849221569725197
2020-5-9,NY,0.07853030405974258
2020-5-10,NY,0.07866563728324973
2020-1-25,VA,0
2020-1-26,VA,0
2020-1-27,VA,0
2020-1-28,VA,0
2020-1-29,VA,0
2020-1-30,VA,0
2020-1-31,VA,0
2020-2-1,VA,0
2020-2-2,VA,0
2020-2-3,VA,0
2020-2-4,VA,0
2020-2-5,VA,0
2020-2-6,VA,0
2020-2-7,VA,0
2020-2-8,VA,0
2020-2-9,VA,0
2020-2-10,VA,0
2020-2-11,VA,0
2020-2-12,VA,0
2020-2-13,VA,0
2020-2-14,VA,0
2020-2-15,VA,0
2020-2-16,VA,0
2020-2-17,VA,0
2020-2-18,VA,0
2020-2-19,VA,0
2020-2-20,VA,0
2020-2-21,VA,0
2020-2-22,VA,0
2020-2-23,VA,0
2020-2-24,VA,0
2020-2-25,VA,0
2020-2-26,VA,0
2020-2-27,VA,0
2020-2-28,VA,0
2020-2-29,VA,0
2020-3-1,VA,0
2020-3-2,VA,0
2020-3-3,VA,0
2020-3-4,VA,0
2020-3-5,VA,0
2020-3-6,VA,0
2020-3-7,VA,0.0
2020-3-8,VA,0.0
2020-3-9,VA,0.0
2020-3-10,VA,0.0
2020-3-11,VA,0.0
2020-3-12,VA,0.0
2020-3-13,VA,0.0
2020-3-14,VA,0.023809523809523808
2020-3-15,VA,0.022222222222222223
2020-3-16,VA,0.0196078431372549
2020-3-17,VA,0.029850746268656716
2020-3-18,VA,0.02564102564102564
2020-3-19,VA,0.02127659574468085
2020-3-20,VA,0.017391304347826087
2020-3-21,VA,0.019736842105263157
2020-3-22,VA,0.0273972602739726
2020-3-23,VA,0.023622047244094488
2020-3-24,VA,0.02413793103448276
2020-3-25,VA,0.023076923076923078
2020-3-26,VA,0.02321724709784411
2020-3-27,VA,0.023140495867768594
2020-3-28,VA,0.023004059539918808
2020-3-29,VA,0.024746906636670417
2020-3-30,VA,0.025490196078431372
2020-3-31,VA,0.021617293835068056
2020-4-1,VA,0.022501654533421574
2020-4-2,VA,0.02404692082111437
2020-4-3,VA,0.022874191944306316
2020-4-4,VA,0.021612635078969242
2020-4-5,VA,0.019726858877086494
2020-4-6,VA,0.018769551616266946
2020-4-7,VA,0.02070828331332533
2020-4-8,VA,0.020581778265642153
2020-4-9,VA,0.026973521405592674
2020-4-10,VA,0.02684117125110914
2020-4-11,VA,0.0256107171000788
2020-4-12,VA,0.026739996207092737
2020-4-13,VA,0.025931082492168463
2020-4-14,VA,0.024959481361426256
2020-4-15,VA,0.030004616094783814
2020-4-16,VA,0.030197444831591175
2020-4-17,VA,0.03177570093457944
2020-4-18,VA,0.03204172876304024
2020-4-19,VA,0.03245079662605436
2020-4-20,VA,0.03337412392924686
2020-4-21,VA,0.03375220687506491
2020-4-22,VA,0.0339990258158792
2020-4-23,VA,0.03409400854623148
2020-4-24,VA,0.03561880120741699
2020-4-25,VA,0.03526081682167408
2020-4-26,VA,0.03454391240650782
2020-4-27,VA,0.03384069750258608
2020-4-28,VA,0.03431440926210071
2020-4-29,VA,0.03489071586123922
2020-4-30,VA,0.03483528966300644
2020-5-1,VA,0.034376664102715816
2020-5-2,VA,0.034741413343861036
2020-5-3,VA,0.03534893685394462
2020-5-4,VA,0.03509131951569875
2020-5-5,VA,0.035199447077409164
2020-5-6,VA,0.035199447077409164
2020-5-7,VA,0.03565136764024108
2020-5-8,VA,0.03634410527258079
2020-5-9,VA,0.03565269874116227
2020-5-10,VA,0.034840745816203646
2020-1-25,WY,0
2020-1-26,WY,0
2020-1-27,WY,0
2020-1-28,WY,0
2020-1-29,WY,0
2020-1-30,WY,0
2020-1-31,WY,0
2020-2-1,WY,0
2020-2-2,WY,0
2020-2-3,WY,0
2020-2-4,WY,0
2020-2-5,WY,0
2020-2-6,WY,0
2020-2-7,WY,0
2020-2-8,WY,0
2020-2-9,WY,0
2020-2-10,WY,0
2020-2-11,WY,0
2020-2-12,WY,0
2020-2-13,WY,0
2020-2-14,WY,0
2020-2-15,WY,0
2020-2-16,WY,0
2020-2-17,WY,0
2020-2-18,WY,0
2020-2-19,WY,0
2020-2-20,WY,0
2020-2-21,WY,0
2020-2-22,WY,0
2020-2-23,WY,0
2020-2-24,WY,0
2020-2-25,WY,0
2020-2-26,WY,0
2020-2-27,WY,0
2020-2-28,WY,0
2020-2-29,WY,0
2020-3-1,WY,0
2020-3-2,WY,0
2020-3-3,WY,0
2020-3-4,WY,0
2020-3-5,WY,0
2020-3-6,WY,0
2020-3-7,WY,0
2020-3-8,WY,0
2020-3-9,WY,0
2020-3-10,WY,0
2020-3-11,WY,0.0
2020-3-12,WY,0.0
2020-3-13,WY,0.0
2020-3-14,WY,0.0
2020-3-15,WY,0.0
2020-3-16,WY,0.0
2020-3-17,WY,0.0
2020-3-18,WY,0.0
2020-3-19,WY,0.0
2020-3-20,WY,0.0
2020-3-21,WY,0.0
2020-3-22,WY,0.0
2020-3-23,WY,0.0
2020-3-24,WY,0.0
2020-3-25,WY,0.0
2020-3-26,WY,0.0
2020-3-27,WY,0.0
2020-3-28,WY,0.0
2020-3-29,WY,0.0
2020-3-30,WY,0.0
2020-3-31,WY,0.0
2020-4-1,WY,0.0
2020-4-2,WY,0.0
2020-4-3,WY,0.0
2020-4-4,WY,0.0
2020-4-5,WY,0.0
2020-4-6,WY,0.0
2020-4-7,WY,0.0
2020-4-8,WY,0.0
2020-4-9,WY,0.0
2020-4-10,WY,0.0
2020-4-11,WY,0.0
2020-4-12,WY,0.0
2020-4-13,WY,0.0036363636363636364
2020-4-14,WY,0.0035460992907801418
2020-4-15,WY,0.006944444444444444
2020-4-16,WY,0.006756756756756757
2020-4-17,WY,0.006557377049180328
2020-4-18,WY,0.006472491909385114
2020-4-19,WY,0.006389776357827476
2020-4-20,WY,0.006309148264984227
2020-4-21,WY,0.018633540372670808
2020-4-22,WY,0.018404907975460124
2020-4-23,WY,0.01545253863134658
2020-4-24,WY,0.014799154334038054
2020-4-25,WY,0.014799154334038054
2020-4-26,WY,0.013944223107569721
2020-4-27,WY,0.013461538461538462
2020-4-28,WY,0.013059701492537313
2020-4-29,WY,0.012867647058823529
2020-4-30,WY,0.012522361359570662
2020-5-1,WY,0.012367491166077738
2020-5-2,WY,0.012089810017271158
2020-5-3,WY,0.011945392491467578
2020-5-4,WY,0.01174496644295302
2020-5-5,WY,0.011589403973509934
2020-5-6,WY,0.011093502377179081
2020-5-7,WY,0.011023622047244094
2020-5-8,WY,0.010869565217391304
2020-5-9,WY,0.010719754977029096
2020-5-10,WY,0.010574018126888218
2020-1-25,WI,0
2020-1-26,WI,0
2020-1-27,WI,0
2020-1-28,WI,0
2020-1-29,WI,0
2020-1-30,WI,0
2020-1-31,WI,0
2020-2-1,WI,0
2020-2-2,WI,0
2020-2-3,WI,0
2020-2-4,WI,0
2020-2-5,WI,0.0
2020-2-6,WI,0.0
2020-2-7,WI,0.0
2020-2-8,WI,0.0
2020-2-9,WI,0.0
2020-2-10,WI,0.0
2020-2-11,WI,0.0
2020-2-12,WI,0.0
2020-2-13,WI,0.0
2020-2-14,WI,0.0
2020-2-15,WI,0.0
2020-2-16,WI,0.0
2020-2-17,WI,0.0
2020-2-18,WI,0.0
2020-2-19,WI,0.0
2020-2-20,WI,0.0
2020-2-21,WI,0.0
2020-2-22,WI,0.0
2020-2-23,WI,0.0
2020-2-24,WI,0.0
2020-2-25,WI,0.0
2020-2-26,WI,0.0
2020-2-27,WI,0.0
2020-2-28,WI,0.0
2020-2-29,WI,0.0
2020-3-1,WI,0.0
2020-3-2,WI,0.0
2020-3-3,WI,0.0
2020-3-4,WI,0.0
2020-3-5,WI,0.0
2020-3-6,WI,0.0
2020-3-7,WI,0.0
2020-3-8,WI,0.0
2020-3-9,WI,0.0
2020-3-10,WI,0.0
2020-3-11,WI,0.0
2020-3-12,WI,0.0
2020-3-13,WI,0.0
2020-3-14,WI,0.0
2020-3-15,WI,0.0
2020-3-16,WI,0.0
2020-3-17,WI,0.0
2020-3-18,WI,0.0
2020-3-19,WI,0.012903225806451613
2020-3-20,WI,0.013888888888888888
2020-3-21,WI,0.014234875444839857
2020-3-22,WI,0.010471204188481676
2020-3-23,WI,0.011961722488038277
2020-3-24,WI,0.010395010395010396
2020-3-25,WI,0.011235955056179775
2020-3-26,WI,0.013262599469496022
2020-3-27,WI,0.017204301075268817
2020-3-28,WI,0.016314779270633396
2020-3-29,WI,0.015178571428571428
2020-3-30,WI,0.01578531965272297
2020-3-31,WI,0.018504811250925242
2020-4-1,WI,0.02129032258064516
2020-4-2,WI,0.02138728323699422
2020-4-3,WI,0.0255741127348643
2020-4-4,WI,0.028409090909090908
2020-4-5,WI,0.032201146890163214
2020-4-6,WI,0.03401639344262295
2020-4-7,WI,0.03646237393328161
2020-4-8,WI,0.038824383164005806
2020-4-9,WI,0.04020797227036395
2020-4-10,WI,0.04269882659713168
2020-4-11,WI,0.04388422035480859
2020-4-12,WI,0.04340017958695001
2020-4-13,WI,0.04521586931155192
2020-4-14,WI,0.04838255977496484
2020-4-15,WI,0.04944907282988444
2020-4-16,WI,0.05083870967741935
2020-4-17,WI,0.05067985166872682
2020-4-18,WI,0.05048821147892355
2020-4-19,WI,0.051081454210768526
2020-4-20,WI,0.05134474327628362
2020-4-21,WI,0.052597402597402594
2020-4-22,WI,0.050980392156862744
2020-4-23,WI,0.05087094220110847
2020-4-24,WI,0.04891710231516057
2020-4-25,WI,0.04677334271144716
2020-4-26,WI,0.046354254779225175
2020-4-27,WI,0.04620950501562243
2020-4-28,WI,0.047702337414533315
2020-4-29,WI,0.04723926380368098
2020-4-30,WI,0.04610446454625036
2020-5-1,WI,0.044708777686628384
2020-5-2,WI,0.04360313315926893
2020-5-3,WI,0.04256654947262682
2020-5-4,WI,0.0412821758135017
2020-5-5,WI,0.04120943264067243
2020-5-6,WI,0.04066958768677677
2020-5-7,WI,0.040586001085187194
2020-5-8,WI,0.04004171011470282
2020-5-9,WI,0.04004427004728846
2020-5-10,WI,0.03914277326548586
2020-1-25,MD,0
2020-1-26,MD,0
2020-1-27,MD,0
2020-1-28,MD,0
2020-1-29,MD,0
2020-1-30,MD,0
2020-1-31,MD,0
2020-2-1,MD,0
2020-2-2,MD,0
2020-2-3,MD,0
2020-2-4,MD,0
2020-2-5,MD,0
2020-2-6,MD,0
2020-2-7,MD,0
2020-2-8,MD,0
2020-2-9,MD,0
2020-2-10,MD,0
2020-2-11,MD,0
2020-2-12,MD,0
2020-2-13,MD,0
2020-2-14,MD,0
2020-2-15,MD,0
2020-2-16,MD,0
2020-2-17,MD,0
2020-2-18,MD,0
2020-2-19,MD,0
2020-2-20,MD,0
2020-2-21,MD,0
2020-2-22,MD,0
2020-2-23,MD,0
2020-2-24,MD,0
2020-2-25,MD,0
2020-2-26,MD,0
2020-2-27,MD,0
2020-2-28,MD,0
2020-2-29,MD,0
2020-3-1,MD,0
2020-3-2,MD,0
2020-3-3,MD,0
2020-3-4,MD,0
2020-3-5,MD,0.0
2020-3-6,MD,0.0
2020-3-7,MD,0.0
2020-3-8,MD,0.0
2020-3-9,MD,0.0
2020-3-10,MD,0.0
2020-3-11,MD,0.0
2020-3-12,MD,0.0
2020-3-13,MD,0.0
2020-3-14,MD,0.0
2020-3-15,MD,0.0
2020-3-16,MD,0.0
2020-3-17,MD,0.0
2020-3-18,MD,0.011764705882352941
2020-3-19,MD,0.009259259259259259
2020-3-20,MD,0.013333333333333334
2020-3-21,MD,0.015384615384615385
2020-3-22,MD,0.012244897959183673
2020-3-23,MD,0.010344827586206896
2020-3-24,MD,0.011461318051575931
2020-3-25,MD,0.009456264775413711
2020-3-26,MD,0.0068846815834767644
2020-3-27,MD,0.0064516129032258064
2020-3-28,MD,0.009380863039399626
2020-3-29,MD,0.008842443729903537
2020-3-30,MD,0.010608203677510608
2020-3-31,MD,0.010830324909747292
2020-4-1,MD,0.01662468513853904
2020-4-2,MD,0.015444015444015444
2020-4-3,MD,0.015228426395939087
2020-4-4,MD,0.01728
2020-4-5,MD,0.01884178442781934
2020-4-6,MD,0.022744128553770088
2020-4-7,MD,0.023793182338137726
2020-4-8,MD,0.022427202025682765
2020-4-9,MD,0.022473726758286176
2020-4-10,MD,0.02468427095292767
2020-4-11,MD,0.026904081102157525
2020-4-12,MD,0.028693009118541033
2020-4-13,MD,0.029319606087735005
2020-4-14,MD,0.03188344594594594
2020-4-15,MD,0.03478867623604466
2020-4-16,MD,0.03635014836795252
2020-4-17,MD,0.036726581403387484
2020-4-18,MD,0.03761780955476113
2020-4-19,MD,0.03787996882307093
2020-4-20,MD,0.03770827243496054
2020-4-21,MD,0.04114704431762136
2020-4-22,MD,0.04277495769881557
2020-4-23,MD,0.04753129567261867
2020-4-24,MD,0.04802021903959562
2020-4-25,MD,0.04925137903861308
2020-4-26,MD,0.050104945912491254
2020-4-27,MD,0.04844255144455278
2020-4-28,MD,0.050514592552080746
2020-4-29,MD,0.05147550377232356
2020-4-30,MD,0.05223367697594502
2020-5-1,MD,0.050581346006959176
2020-5-2,MD,0.050919895799413875
2020-5-3,MD,0.05011541019521928
2020-5-4,MD,0.049681240333471655
2020-5-5,MD,0.05107102178785318
2020-5-6,MD,0.05105615115168241
2020-5-7,MD,0.050990636449993215
2020-5-8,MD,0.05099372384937238
2020-5-9,MD,0.05101460269296416
2020-5-10,MD,0.05028599394365767
2020-1-25,OR,0
2020-1-26,OR,0
2020-1-27,OR,0
2020-1-28,OR,0
2020-1-29,OR,0
2020-1-30,OR,0
2020-1-31,OR,0
2020-2-1,OR,0
2020-2-2,OR,0
2020-2-3,OR,0
2020-2-4,OR,0
2020-2-5,OR,0
2020-2-6,OR,0
2020-2-7,OR,0
2020-2-8,OR,0
2020-2-9,OR,0
2020-2-10,OR,0
2020-2-11,OR,0
2020-2-12,OR,0
2020-2-13,OR,0
2020-2-14,OR,0
2020-2-15,OR,0
2020-2-16,OR,0
2020-2-17,OR,0
2020-2-18,OR,0
2020-2-19,OR,0
2020-2-20,OR,0
2020-2-21,OR,0
2020-2-22,OR,0
2020-2-23,OR,0
2020-2-24,OR,0
2020-2-25,OR,0
2020-2-26,OR,0
2020-2-27,OR,0
2020-2-28,OR,0.0
2020-2-29,OR,0.0
2020-3-1,OR,0.0
2020-3-2,OR,0.0
2020-3-3,OR,0.0
2020-3-4,OR,0.0
2020-3-5,OR,0.0
2020-3-6,OR,0.0
2020-3-7,OR,0.0
2020-3-8,OR,0.0
2020-3-9,OR,0.0
2020-3-10,OR,0.0
2020-3-11,OR,0.0
2020-3-12,OR,0.0
2020-3-13,OR,0.0
2020-3-14,OR,0.027777777777777776
2020-3-15,OR,0.02564102564102564
2020-3-16,OR,0.021739130434782608
2020-3-17,OR,0.030303030303030304
2020-3-18,OR,0.04054054054054054
2020-3-19,OR,0.034482758620689655
2020-3-20,OR,0.02631578947368421
2020-3-21,OR,0.029197080291970802
2020-3-22,OR,0.031055900621118012
2020-3-23,OR,0.02617801047120419
2020-3-24,OR,0.03827751196172249
2020-3-25,OR,0.03759398496240601
2020-3-26,OR,0.03481012658227848
2020-3-27,OR,0.028985507246376812
2020-3-28,OR,0.027139874739039668
2020-3-29,OR,0.023722627737226276
2020-3-30,OR,0.026402640264026403
2020-3-31,OR,0.02608695652173913
2020-4-1,OR,0.025815217391304348
2020-4-2,OR,0.025423728813559324
2020-4-3,OR,0.024471635150166853
2020-4-4,OR,0.026026026026026026
2020-4-5,OR,0.025280898876404494
2020-4-6,OR,0.02561837455830389
2020-4-7,OR,0.0279424216765453
2020-4-8,OR,0.03066989507667474
2020-4-9,OR,0.033308099924299776
2020-4-10,OR,0.0350109409190372
2020-4-11,OR,0.035245335176226675
2020-4-12,OR,0.034053700065487885
2020-4-13,OR,0.03345959595959596
2020-4-14,OR,0.03368034292712799
2020-4-15,OR,0.03487672880336741
2020-4-16,OR,0.03686635944700461
2020-4-17,OR,0.0392156862745098
2020-4-18,OR,0.039045553145336226
2020-4-19,OR,0.0387434554973822
2020-4-20,OR,0.03834355828220859
2020-4-21,OR,0.03896103896103896
2020-4-22,OR,0.03788246721709568
2020-4-23,OR,0.03902209685002351
2020-4-24,OR,0.03950390445567294
2020-4-25,OR,0.03861517976031957
2020-4-26,OR,0.039376893119861534
2020-4-27,OR,0.03908241291418862
2020-4-28,OR,0.04150943396226415
2020-4-29,OR,0.04129190515126738
2020-4-30,OR,0.041035856573705176
2020-5-1,OR,0.04032570763861962
2020-5-2,OR,0.041366223908918406
2020-5-3,OR,0.04067164179104477
2020-5-4,OR,0.0395070677781805
2020-5-5,OR,0.039802747446283905
2020-5-6,OR,0.03943758573388203
2020-5-7,OR,0.04048176647708264
2020-5-8,OR,0.04041720990873533
2020-5-9,OR,0.04018987341772152
2020-5-10,OR,0.03934324659231722
2020-1-25,VT,0
2020-1-26,VT,0
2020-1-27,VT,0
2020-1-28,VT,0
2020-1-29,VT,0
2020-1-30,VT,0
2020-1-31,VT,0
2020-2-1,VT,0
2020-2-2,VT,0
2020-2-3,VT,0
2020-2-4,VT,0
2020-2-5,VT,0
2020-2-6,VT,0
2020-2-7,VT,0
2020-2-8,VT,0
2020-2-9,VT,0
2020-2-10,VT,0
2020-2-11,VT,0
2020-2-12,VT,0
2020-2-13,VT,0
2020-2-14,VT,0
2020-2-15,VT,0
2020-2-16,VT,0
2020-2-17,VT,0
2020-2-18,VT,0
2020-2-19,VT,0
2020-2-20,VT,0
2020-2-21,VT,0
2020-2-22,VT,0
2020-2-23,VT,0
2020-2-24,VT,0
2020-2-25,VT,0
2020-2-26,VT,0
2020-2-27,VT,0
2020-2-28,VT,0
2020-2-29,VT,0
2020-3-1,VT,0
2020-3-2,VT,0
2020-3-3,VT,0
2020-3-4,VT,0
2020-3-5,VT,0
2020-3-6,VT,0
2020-3-7,VT,0.0
2020-3-8,VT,0.0
2020-3-9,VT,0.0
2020-3-10,VT,0.0
2020-3-11,VT,0.0
2020-3-12,VT,0.0
2020-3-13,VT,0.0
2020-3-14,VT,0.0
2020-3-15,VT,0.0
2020-3-16,VT,0.0
2020-3-17,VT,0.0
2020-3-18,VT,0.0
2020-3-19,VT,0.09090909090909091
2020-3-20,VT,0.06896551724137931
2020-3-21,VT,0.04081632653061224
2020-3-22,VT,0.038461538461538464
2020-3-23,VT,0.02666666666666667
2020-3-24,VT,0.07368421052631578
2020-3-25,VT,0.06504065040650407
2020-3-26,VT,0.056962025316455694
2020-3-27,VT,0.05434782608695652
2020-3-28,VT,0.05687203791469194
2020-3-29,VT,0.05106382978723404
2020-3-30,VT,0.046875
2020-3-31,VT,0.04436860068259386
2020-4-1,VT,0.04984423676012461
2020-4-2,VT,0.05029585798816568
2020-4-3,VT,0.043701799485861184
2020-4-4,VT,0.04338394793926247
2020-4-5,VT,0.04296875
2020-4-6,VT,0.0423572744014733
2020-4-7,VT,0.04
2020-4-8,VT,0.03801652892561983
2020-4-9,VT,0.03662420382165605
2020-4-10,VT,0.035346097201767304
2020-4-11,VT,0.035161744022503515
2020-4-12,VT,0.037138927097661624
2020-4-13,VT,0.0374331550802139
2020-4-14,VT,0.03856382978723404
2020-4-15,VT,0.039525691699604744
2020-4-16,VT,0.045572916666666664
2020-4-17,VT,0.044929396662387676
2020-4-18,VT,0.0460772104607721
2020-4-19,VT,0.04556650246305419
2020-4-20,VT,0.04656862745098039
2020-4-21,VT,0.0488997555012225
2020-4-22,VT,0.04860267314702309
2020-4-23,VT,0.052121212121212124
2020-4-24,VT,0.053204353083434096
2020-4-25,VT,0.054567022538552785
2020-4-26,VT,0.05405405405405406
2020-4-27,VT,0.05497076023391813
2020-4-28,VT,0.054524361948955914
2020-4-29,VT,0.054524361948955914
2020-4-30,VT,0.05658198614318707
2020-5-1,VT,0.05688282138794084
2020-5-2,VT,0.05756207674943566
2020-5-3,VT,0.059085841694537344
2020-5-4,VT,0.058758314855875834
2020-5-5,VT,0.05843439911797133
2020-5-6,VT,0.05837004405286344
2020-5-7,VT,0.05895196506550218
2020-5-8,VT,0.058759521218716
2020-5-9,VT,0.05863192182410423
2020-5-10,VT,0.05825242718446602
2020-1-25,NV,0
2020-1-26,NV,0
2020-1-27,NV,0
2020-1-28,NV,0
2020-1-29,NV,0
2020-1-30,NV,0
2020-1-31,NV,0
2020-2-1,NV,0
2020-2-2,NV,0
2020-2-3,NV,0
2020-2-4,NV,0
2020-2-5,NV,0
2020-2-6,NV,0
2020-2-7,NV,0
2020-2-8,NV,0
2020-2-9,NV,0
2020-2-10,NV,0
2020-2-11,NV,0
2020-2-12,NV,0
2020-2-13,NV,0
2020-2-14,NV,0
2020-2-15,NV,0
2020-2-16,NV,0
2020-2-17,NV,0
2020-2-18,NV,0
2020-2-19,NV,0
2020-2-20,NV,0
2020-2-21,NV,0
2020-2-22,NV,0
2020-2-23,NV,0
2020-2-24,NV,0
2020-2-25,NV,0
2020-2-26,NV,0
2020-2-27,NV,0
2020-2-28,NV,0
2020-2-29,NV,0
2020-3-1,NV,0
2020-3-2,NV,0
2020-3-3,NV,0
2020-3-4,NV,0
2020-3-5,NV,0.0
2020-3-6,NV,0.0
2020-3-7,NV,0.0
2020-3-8,NV,0.0
2020-3-9,NV,0.0
2020-3-10,NV,0.0
2020-3-11,NV,0.0
2020-3-12,NV,0.0
2020-3-13,NV,0.0
2020-3-14,NV,0.0
2020-3-15,NV,0.0
2020-3-16,NV,0.022222222222222223
2020-3-17,NV,0.01818181818181818
2020-3-18,NV,0.012195121951219513
2020-3-19,NV,0.010101010101010102
2020-3-20,NV,0.012121212121212121
2020-3-21,NV,0.012121212121212121
2020-3-22,NV,0.010526315789473684
2020-3-23,NV,0.01509433962264151
2020-3-24,NV,0.01904761904761905
2020-3-25,NV,0.024691358024691357
2020-3-26,NV,0.018691588785046728
2020-3-27,NV,0.01610305958132045
2020-3-28,NV,0.018970189701897018
2020-3-29,NV,0.016304347826086956
2020-3-30,NV,0.017241379310344827
2020-3-31,NV,0.02336028751123091
2020-4-1,NV,0.02501954652071931
2020-4-2,NV,0.02606310013717421
2020-4-3,NV,0.02775984506132989
2020-4-4,NV,0.026166097838452786
2020-4-5,NV,0.02446808510638298
